Country Name;Country Code;Series Name;Series Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Brazil;BRA;Trade (% of GDP);NE.TRD.GNFS.ZS;15,15559908;16,59207776;19,25337479;19,59932055;18,6747598;16,98446;15,63559148;16,57620926;16,43858493;20,98216647;22,63976136;26,93628502;27,61835741;28,14038472;29,67825248;27,08679521;26,04169989;25,29261138;27,25756942;22,10597561;22,77217811;23,93440518;25,11427361;25,78595733;24,68540581;26,95362594;24,53368208;24,31973437;28,87620338;28,89025787;32,30207854
British Virgin Islands;VGB;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Brunei Darussalam;BRN;Trade (% of GDP);NE.TRD.GNFS.ZS;57,7484299;62,93761063;69,93564301;70,50571604;62,86961839;71,03725395;80,4854767;77,14880954;78,73060516;75,98935551;87,05533299;91,09978762;93,21618147;89,0856161;84,88216666;81,62011402;81,57095474;81,01141464;89,74542535;90,28708826;95,37154602;99,5379309;105,6409021;110,9395996;102,421001;89,89618825;87,31980133;85,17686043;93,89806177;108,5096584;110,2910037
Bulgaria;BGR;Trade (% of GDP);NE.TRD.GNFS.ZS;69,84706085;82,68238762;100,0498008;84,04148545;90,72012938;55,262735;85,82079145;86,46373647;77,04520303;90,07496166;77,74570416;79,08136875;75,26961101;79,01388537;93,06389796;99,71421121;111,0474628;123,5325577;124,6887475;92,6926456;103,3805223;117,4181039;123,9713227;129,688683;130,2483771;126,7366422;122,8055144;129,634429;129,1665029;125,2604183;110,4238998
Burkina Faso;BFA;Trade (% of GDP);NE.TRD.GNFS.ZS;35,42265044;33,79623643;28,37401638;29,62508395;39,22922224;40,74747142;38,18029777;37,41641878;40,93978358;35,25481578;35,12294197;31,65817081;31,31252285;30,36823641;35,4809436;34,17216977;35,10654236;33,77971729;35,38531698;40,29598367;49,07323854;57,4972531;61,23860798;64,0358513;58,82356249;59,08918131;57,8931728;59,2687802;60,59562562;60,40869288;60,73977864
Burundi;BDI;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Cabo Verde;CPV;Trade (% of GDP);NE.TRD.GNFS.ZS;85,95158403;80,95396931;83,93988997;60,306432;71,56344205;77,51555138;75,48996786;85,97934615;81,88141375;80,96901996;87,52060836;92,1637225;101,0897023;98,76838081;101,56717;104,3438399;117,8166972;94,20620755;90,96638824;80,46095613;85,54844988;90,55645011;90,64991655;86,16986003;91,30385241;94,00848702;95,37813986;100,0521339;105,8675241;103,6026565;78,39345459
Cambodia;KHM;Trade (% of GDP);NE.TRD.GNFS.ZS;..;..;..;48,72425778;64,46803195;77,76672805;69,1615668;78,93464446;75,619473;94,17688808;110,3971253;111,7717412;118,2695621;120,0749691;131,3514811;133,5519653;140,3487343;133,7000238;130,3935107;102,287949;109,9984006;109,7905052;116,7402334;124,8875528;124,4549085;122,1095968;122,7045556;121,1554513;118,4376554;115,7366791;122,1053963
Cameroon;CMR;Trade (% of GDP);NE.TRD.GNFS.ZS;37,49644544;34,63877936;38,86259217;26,15884296;36,96112101;36,68227266;45,1156121;48,46963527;42,29465383;37,23837985;47,92794425;51,57226919;48,48172273;40,24319259;41,83774243;44,99768135;47,10443418;53,21569086;56,92441716;42,17610736;47,2385854;51,5219876;50,03601273;49,67453635;50,83238931;45,54014683;40,63863153;39,19902161;40,58760288;43,37851325;33,73883136
Canada;CAN;Trade (% of GDP);NE.TRD.GNFS.ZS;49,99446442;49,22346685;52,73803094;58,25079615;64,39154415;69,06174808;70,26007346;74,33661008;78,08118536;80,11502931;82,76535785;78,34421839;75,70703208;69,84009462;70,19241999;69,75913302;68,05216448;66,28341975;67,02360836;58,47439182;60,2081215;62,49873877;62,59554894;62,2310749;64,37866216;66,16490207;65,36368452;65,10106085;66,59988585;66,17148528;61,15677096
