Country Name;Country Code;Series Name;Series Code;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2000;1998;1996
Estonia;EST;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,5899428;1,52358;1,4976464;1,280741;1,2763152;1,2999987;1,2696404;1,173543;1,1139136;1,1623156;0,9912376;0,9924429;1,0058476;0,9936845;1,0518977;0,965003;0,922238;0,8598443;0,7636453;0,8425922;0,93994;0,4859293
Eswatini;SWZ;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,3014253;-0,2969784;-0,2724516;-0,0881199;-0,2738615;-0,2787246;-0,2843032;-0,134462;-0,1114561;-0,1320069;-0,0920036;0,1378584;0,1882327;0,0810213;0,0827945;-0,3043228;-0,3033197;-0,0390781;-0,0371185;-0,0313736;0,0185165;0,021292
Ethiopia;ETH;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,3685588;-0,4268519;-0,4565279;-0,5649481;-0,4358905;-0,5196265;-0,5429668;-0,5672534;-0,6106685;-0,6055573;-0,6997533;-0,7219618;-0,6319413;-0,5338238;-0,531348;-0,8252059;-0,7533273;-0,839374;-0,7246525;-0,9872373;-0,9835362;-0,9822703
Fiji;FJI;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,5418111;0,6824056;0,340503;0,344813;0,3150779;0,3146995;0,3474414;0,0896913;0,0857756;0,0901135;-0,1720755;-0,0369825;0,0484933;0,0387772;-0,078948;-0,0647222;0,2632429;0,2294766;0,5221766;0,6099798;0,5464802;0,5492557
Finland;FIN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;2,2354321;2,1845876;2,1834702;2,1795948;2,1900901;2,1750212;2,0450303;2,0358514;2,0890617;2,1357305;2,0755526;2,1761067;2,2985114;2,3313967;2,3969617;2,3168752;2,2858675;2,3542543;2,3615522;2,3501897;2,3803699;2,3650037
France;FRA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,2939757;1,3620502;1,4123369;1,3564923;1,3423858;1,2963551;1,311456;1,3296179;1,4686276;1,503435;1,3817944;1,4333546;1,4496473;1,4835556;1,4758857;1,4277596;1,3036186;1,34057;1,2479233;1,2886271;1,3972284;1,408111
French Guiana;GUF;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,1968184;1,1962592;1,1940337;1,1924183;1,193368;1,1920406;1,1903933;1,3244003;1,3242427;1,3263165;1,3273144;1,326916;0,8629646;0,8614064;0,8672683;0,8590847;0,6637174;0,8646521;0,8678068;0,8770548;0,8901183;0,8945863
French Polynesia;PYF;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Gabon;GAB;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,8043948;-0,8194499;-0,820119;-0,8701115;-0,6893723;-0,7410649;-0,8308005;-0,6819546;-0,6847821;-0,7302265;-0,7901274;-0,9398098;-0,9397956;-0,9647242;-0,8417923;-0,8227409;-0,8961375;-0,6986292;-0,6977354;-0,6951153;-0,889018;-1,0853559
Gambia, The;GMB;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,2228168;-0,3416671;-0,417942;-0,5031961;-0,9137354;-0,9231417;-0,8916469;-0,8714738;-0,7701443;-0,6556196;-0,696733;-0,7074094;-0,6917675;-0,6385879;-0,6159596;-0,6333333;-0,3962133;-0,1573975;-0,2450873;-0,2408228;-0,2403366;-0,2759315
Georgia;GEO;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,8203237;0,8436252;0,8416678;0,8616872;0,799381;0,7754032;0,8080156;0,5383892;0,5201487;0,317603;0,2516678;0,1388093;0,1189863;0,0623596;0,2742286;0,1294227;-0,0487664;-0,9964197;-1,5321825;-1,5641949;-1,409571;-1,4984444
Germany;DEU;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,8713077;1,8768449;1,9178103;1,8222612;1,763112;1,7233648;1,7082916;1,6261055;1,6570716;1,6649059;1,6517124;1,6821928;1,688208;1,6554474;1,7295898;1,9288145;1,7933498;1,8885223;1,8103024;1,7250859;2,0103729;2,0380023
Ghana;GHA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,0922532;-0,0994456;-0,1402248;-0,2759026;-0,2465556;-0,2762732;-0,1952286;-0,0209075;-0,0180774;0,0550802;0,0661022;-0,0172755;-0,0856728;-0,0943405;-0,1130597;-0,4199254;-0,3390642;-0,3194152;-0,3000833;-0,0109083;-0,5731233;-0,2148662
Greece;GRC;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,2809798;0,3040548;0,2408155;0,1466842;0,0885981;0,0220321;0,0019795;0,1098246;-0,0229614;-0,0756332;-0,0313709;0,096657;0,1748439;0,2848043;0,4749268;0,3973065;0,4786362;0,4370156;0,45128;0,9046189;0,9740501;0,704405
Greenland;GRL;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,1145942;1,1137491;1,1103855;1,1079441;1,1093795;1,02138;1,0188354;1,0216906;1,0214471;1,0246504;1,0261919;1,0255765;..;..;..;..;..;..;..;..;..;..
Grenada;GRD;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,3784368;0,3780139;0,4166836;0,4508706;0,5371119;0,5361081;0,2414206;0,516336;0,5161195;0,5189688;0,52034;0,4813719;0,4530939;0,4521871;0,7279744;0,7009683;0,5605873;0,8646521;0,8678068;0,8770548;0,8901183;0,8945863
Guam;GUM;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,1797991;1,1784788;1,1732244;1,1694105;1,1716528;1,1685187;1,1646295;0,8569702;0,8565981;0,8614942;0,8638503;0,8629097;0,8629646;0,8614064;0,8672683;0,8590847;0,3233283;..;..;..;..;..
Guatemala;GTM;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,0998808;-1,0038569;-0,9720414;-0,8839206;-0,8736979;-0,9067476;-0,8707969;-0,720212;-0,7692412;-0,5518373;-0,6209412;-0,5122531;-0,4600475;-0,6123079;-0,6466034;-0,6394656;-0,5943331;-0,8119333;-0,7996317;-0,5646551;-0,7788982;-0,7777853
Guinea;GIN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,8663898;-0,9231457;-1,1175524;-1,091293;-1,0088286;-1,097256;-1,1775585;-1,1447747;-1,1535446;-1,1443626;-1,2031714;-1,2871445;-1,3149643;-1,3699881;-1,1793284;-0,888743;-0,8823855;-0,8577419;-0,8562872;-0,8520228;-0,845999;-0,5845242
Guinea-Bissau;GNB;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,2993067;-1,5280723;-1,5962069;-1,664347;-1,5781031;-1,5509685;-1,5875132;-1,42845;-1,3434781;-1,1238522;-1,1224221;-1,1227048;-1,1226883;-1,1343996;-1,0742275;-1,1489973;-1,1350203;-1,1082963;-1,088014;-0,8169843;-1,0090603;-1,0103226
Guyana;GUY;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,1158874;-0,2410317;-0,36789;-0,4790415;-0,4101323;-0,5095919;-0,6007991;-0,5714367;-0,6766898;-0,5678004;-0,4763999;-0,451976;-0,4734188;-0,4973068;-0,4077972;-0,3706476;-0,2679358;-0,2387894;-0,2373347;-0,2330703;-0,1761012;-0,0876553
Haiti;HTI;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,4466696;-1,4624296;-1,4376012;-1,4223857;-1,4729127;-1,4465713;-1,4306803;-1,2754627;-1,3537961;-1,2979259;-1,2638364;-1,0913138;-1,1699245;-1,287096;-1,268223;-1,5592782;-1,3973735;-1,5162349;-1,5760189;-1,1998939;-1,1938701;-0,9656205
Honduras;HND;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,9726036;-1,0582406;-0,9695789;-0,946984;-0,9242987;-0,8111784;-0,9656425;-1,1060767;-1,0955287;-0,9697948;-1,0019392;-1,0007387;-0,9424127;-0,9270268;-0,9356122;-0,9475662;-0,9899139;-1,0387997;-1,1100833;-1,0419622;-1,1032135;-1,1021006
Hong Kong SAR, China;HKG;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,6888523;1,7391529;1,7152609;1,7019137;1,6981569;1,6386086;1,5773889;1,5216743;1,6299761;1,7387892;1,6931807;1,6389127;1,6581161;1,6772641;1,6997179;1,6997817;1,6754692;1,7286408;1,3685458;1,0558323;1,1489244;1,3940748
Hungary;HUN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,1418393;0,084756;0,1391573;0,160723;0,1568851;0,1723755;0,172662;0,3541563;0,3833893;0,2982138;0,2469328;0,3846322;0,4265714;0,5332085;0,6056166;0,6054084;0,6092769;0,5628628;0,5606715;0,7755229;0,793109;0,9110362
Iceland;ISL;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,8422993;1,8260874;1,8868085;1,8691325;1,9714103;1,9854027;1,842095;1,8605171;1,8243195;1,881645;1,8327409;2,1468511;2,1085545;1,9939428;1,9648349;2,2910864;1,9548506;2,101196;2,1184323;2,1951401;2,1776888;1,8003534
India;IND;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,2544871;-0,2183329;-0,2079644;-0,2244224;-0,2852229;-0,3449931;-0,4139641;-0,4708017;-0,5029878;-0,4906967;-0,3618247;-0,3452533;-0,2950408;-0,327371;-0,2300042;-0,4094793;-0,3879804;-0,5475556;-0,5564837;-0,2110909;-0,1548337;-0,2644045
Indonesia;IDN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,3456603;-0,4278504;-0,3381295;-0,3767695;-0,4822576;-0,5229666;-0,7150247;-0,7278944;-0,7724336;-0,6451671;-0,6633383;-0,6204124;-0,5325944;-0,703208;-0,8969325;-1,1351666;-1,1642347;-1,2216426;-1,3407374;-1,0799309;-1,2280262;-0,8336706
Iran, Islamic Rep.;IRN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,1044169;-0,9919553;-0,9420795;-0,7011486;-0,6561761;-0,7596233;-0,8168471;-0,9147814;-0,98264;-0,9423621;-1,1566514;-1,0476081;-1,0412836;-0,7763675;-0,7495746;-0,7697327;-0,6459403;-0,5007238;-0,4882621;-0,166867;-0,1631659;-0,4391183
Iraq;IRQ;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,3692381;-1,4433306;-1,4767763;-1,4065197;-1,4012064;-1,393567;-1,357674;-1,2645497;-1,2678822;-1,2387175;-1,3062258;-1,4044175;-1,5399263;-1,5400331;-1,5173537;-1,2432218;-1,1573744;-0,9576835;-1,6165482;-1,6268569;-1,6224753;-1,6212095
Ireland;IRL;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,5958903;1,5189367;1,5533781;1,5580627;1,636332;1,6308016;1,5913084;1,5469722;1,4035742;1,3802239;1,4080005;1,4425076;1,4694605;1,4613994;1,5061161;1,6445923;1,2335938;1,4666734;1,4335105;1,2833514;1,5835801;1,8849494
Israel;ISR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,6932777;0,8011548;0,7398512;0,8089617;1,1108815;0,8495585;0,7470115;0,7521332;0,7558579;0,722372;0,6767019;0,6872948;0,6899302;0,6742053;0,8416144;0,8088567;0,8222197;1,0439559;1,0503727;1,0165864;1,1917096;1,6675231
Italy;ITA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,5299614;0,2828802;0,2476928;0,1948577;0,1252339;0,0677761;0,0131434;0,0420703;0,1585745;0,2491583;0,2007651;0,2877974;0,3135748;0,3863064;0,5465797;0,5477158;0,4670869;0,5080672;0,6844831;0,7814295;0,6206939;0,6955612
Jamaica;JAM;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,0800814;-0,0636837;-0,1747844;-0,1631899;-0,166888;-0,2392146;-0,2893901;-0,2538053;-0,2406003;-0,0495087;-0,2207188;-0,2773341;-0,289932;-0,2881667;-0,211234;-0,3142249;-0,3292527;-0,3888064;-0,3077318;-0,0502876;0,1111722;0,1124381
Japan;JPN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,4301233;1,4335295;1,3909549;1,4760635;1,4452816;1,4505851;1,5393479;1,4979614;1,4904141;1,5406092;1,3876183;1,1663245;0,9586641;0,8591032;0,9794703;0,9277728;0,8891675;0,8804847;0,8492287;0,8487415;0,6749031;1,2058025
Jersey;JEY;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,0287603;1,0278965;1,0244587;1,0219635;1,0234305;1,02138;1,0188354;1,0216906;1,0214471;1,0246504;..;..;..;..;..;..;..;..;..;..;..;..
Jordan;JOR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,1409154;0,0894231;0,0742478;0,1776447;0,2009082;0,2644497;0,0942006;0,0969315;0,0948385;0,150624;0,0263631;0,0885625;0,2408529;0,1029529;0,0883568;0,063524;0,067614;0,2951936;-0,0064714;0,2364885;0,3379194;0,1661306
Kazakhstan;KAZ;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,2881195;-0,207193;-0,5048657;-0,7427939;-0,7865395;-0,8337886;-0,842471;-0,9287508;-0,912828;-0,8894339;-0,9891057;-0,9908614;-1,0246822;-1,2166727;-1,2051616;-1,087526;-1,1610946;-1,2728152;-1,2720543;-1,2084641;-0,9384553;-1,2424102
Kenya;KEN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,7505394;-0,8096113;-0,8341484;-0,8985955;-0,9008091;-0,9711807;-0,8341787;-0,9346291;-0,9749478;-0,9218464;-0,8543665;-1,1084859;-1,0513432;-0,9610262;-0,946385;-1,0460424;-0,8947352;-0,7526162;-0,9730905;-0,9754007;-1,1801909;-1,0195375
Kiribati;KIR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,3514103;0,3505035;0,2521934;0,2500111;0,2512942;0,2843015;0,2820761;0,1455969;0,145384;0,2356682;0,0684729;-0,0076186;0,0947462;0,281657;0,2439124;0,3218331;0,4367912;..;..;..;..;..
Korea, Dem. People's Rep.;PRK;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,5735239;-1,5773982;-1,5872449;-1,4202074;-1,4197283;-1,2713751;-1,2722061;-1,2712737;-1,2713532;-0,9675004;-0,966997;-1,2182519;-1,3694903;-1,2923254;-1,2900466;-1,191793;-1,2593031;-1,560129;-1,1270344;-1,2949955;-1,2945092;-1,2924489
Korea, Rep.;KOR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,7558651;0,6133176;0,5413024;0,427734;0,3532288;0,3449721;0,5041579;0,584669;0,5254345;0,582102;0,4243376;0,4369534;0,414593;0,5124785;0,3855479;0,5818218;0,378397;0,4162143;0,2879473;0,3097326;0,4277583;0,6237495
Kosovo;XKX;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,42359;-0,3444863;-0,3876501;-0,4089401;-0,2981032;-0,3704123;-0,3496945;-0,4517414;-0,4549896;-0,4495426;-0,4550304;-0,4181452;-0,5570823;-0,3895304;-0,3806141;-0,2488485;0,0921869;0,154503;0,3137609;0,375099;..;..
Kuwait;KWT;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,1551226;-0,1345999;-0,2747578;-0,3931383;-0,3387471;-0,2419235;-0,2717863;-0,1239606;-0,1357484;-0,0793826;0,1131822;0,0933994;0,0880729;0,0700515;0,15691;0,4603332;0,4076687;0,4566733;0,5740395;0,5138229;0,6769115;0,6781773
Kyrgyz Republic;KGZ;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,048438;-0,9826685;-1,0445924;-1,1583682;-1,1900139;-1,2076555;-1,1718774;-1,1747911;-1,1598391;-1,2108817;-1,1425793;-1,3428104;-1,3088249;-1,3303239;-1,3607877;-1,3417191;-1,1207444;-1,0366425;-1,0348308;-1,0247621;-0,761764;-0,8826483
Lao PDR;LAO;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,0608703;-1,1050142;-1,1101203;-1,0088577;-0,9477248;-0,9998267;-1,0259697;-1,076746;-1,1447879;-1,1502894;-1,1900658;-1,2442994;-1,2442881;-1,2771996;-1,3010882;-1,2611503;-1,1120343;-0,7490623;-0,7471026;-0,7413578;-0,7332428;-0,7304673
Latvia;LVA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,7605048;0,6990995;0,5446798;0,6379966;0,590799;0,6009075;0,5065843;0,4288743;0,3863394;0,3903534;0,3436554;0,259018;0,2777419;0,3061482;0,3988244;0,3168036;0,1727394;0,2740176;0,1100643;-0,2494373;-0,0108502;-0,294776
Lebanon;LBN;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,2305227;-1,2286796;-1,2208803;-1,0714014;-1,069034;-1,0047914;-1,1059903;-0,970075;-0,938609;-0,8636085;-0,9593813;-0,9793422;-0,9881524;-1,0164881;-0,9629014;-0,6804753;-0,7036299;-0,6113814;-0,6105956;-0,6379561;-0,8318588;-0,6329891
Lesotho;LSO;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,009674;-0,0282232;0,0206214;0,0469636;0,0206204;0,0497097;0,1248333;0,2476871;0,1451542;0,2006484;0,1788739;0,1974813;0,1069533;0,0238937;0,075208;-0,1245853;-0,3145914;-0,4519129;-0,4607172;-0,4698191;-0,4617042;-0,2575126
Liberia;LBR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,9167423;-0,9910994;-0,9857106;-0,852785;-0,8475684;-0,7343547;-0,7936808;-0,664203;-0,4732171;-0,5668276;-0,412423;-0,4387708;-0,6268627;-0,7198737;-0,7835218;-1,3670714;-1,246766;-1,1116189;-1,1101642;-0,5434764;-1,5850777;-1,4944169
Libya;LBY;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-1,5214215;-1,5465395;-1,5160134;-1,6097899;-1,5977532;-1,5959912;-1,475239;-1,2916518;-1,1136811;-1,250864;-1,2258396;-1,2049286;-1,1162314;-1,1569251;-1,1939274;-1,1957157;-1,1162753;-1,0548034;-1,0539097;-0,7325145;-0,7288134;-0,7275475
Liechtenstein;LIE;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;2,0208673;2,0203081;2,0180825;2,0164671;2,0174169;2,0160894;2,0144421;1,8180523;1,7604274;1,762472;1,7634559;1,7630631;1,2137618;1,2571172;1,3353033;1,3271197;1,1175694;1,332687;1,3358417;1,3450898;1,3581532;1,3626213
Lithuania;LTU;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,8813828;0,7581204;0,4531588;0,6761875;0,7346677;0,6814439;0,5991275;0,5798078;0,5599732;0,4310611;0,48572;0,2168575;0,1757147;0,1802647;0,3034082;0,5123846;0,5136179;0,3131684;0,2232329;0,1949824;0,2075769;0,4479313
Luxembourg;LUX;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;2,2067723;2,2590117;2,2100505;2,1475168;2,1912929;2,2241466;2,1721389;2,1532216;2,169911;2,2289765;2,0803607;2,0505925;2,0727676;2,0689964;2,0357708;1,7188585;1,7217537;1,697981;1,9689887;1,9607248;1,9541985;2,252685
Macao SAR, China;MAC;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,5748942;0,574335;0,5721095;0,5704941;0,8357614;0,5701164;0,5684691;0,0416824;0,0415248;0,3390125;0,3400104;0,339612;-0,0731053;-0,0746635;0,3992334;0,3910498;1,1553904;0,8646521;-0,0682631;0,4090199;0,4220833;0,4265514
Madagascar;MDG;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,8463989;-0,9256695;-0,9185574;-0,922522;-0,794876;-0,784991;-0,7838367;-0,7119532;-0,6123709;-0,4045495;-0,3902245;-0,2117033;-0,1853766;-0,1559895;-0,1926405;-0,3115825;-0,3107225;0,0792649;-0,0393789;-0,0745829;-0,0685591;0,0520045
Malawi;MWI;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,4785598;-0,802321;-0,8171813;-0,7151682;-0,8277565;-0,82915;-0,8197429;-0,6431455;-0,4934439;-0,3507495;-0,4404681;-0,5351013;-0,5696725;-0,6636819;-0,6539942;-0,7827589;-0,7886719;-0,9516688;-1,0735796;-0,4079104;-0,4150968;-0,4138309
Malaysia;MYS;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,420523;0,4609033;0,4935415;0,0731841;0,1034428;0,2439907;0,2951748;0,215957;0,1532346;0,0660407;-0,0491702;-0,1462104;-0,0949358;0,05892;0,1145548;0,0332139;0,1525683;0,1430371;0,0229281;0,1485516;0,1266807;0,3518451
Maldives;MDV;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,1711344;-0,5207479;-0,8929584;-0,8676893;-0,764795;-0,587453;-0,5760219;-0,7639046;-0,7108251;-0,5425328;-0,5557448;-0,5420702;-0,7361177;-0,7593467;-0,5325262;-0,4535158;-0,3830013;-0,1765334;-0,1745737;-0,1688289;-0,1607139;-0,1460026
Mali;MLI;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,7753949;-0,7719638;-0,7448312;-0,7069741;-0,6456428;-0,6307364;-0,6426253;-0,5995502;-0,6661508;-0,5360999;-0,5808838;-0,5124794;-0,5653538;-0,506626;-0,4876272;-0,5198863;-0,5385639;-0,7017145;-0,7363348;-0,8147693;-0,8087455;-0,510723
Malta;MLT;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,611326;0,4163584;0,7416132;0,7943079;0,7852018;0,8513513;0,8102062;0,9129264;0,9075464;0,9455787;0,9659229;0,964889;0,9990969;1,0046746;1,0538865;0,9299871;0,8467711;0,8904218;0,8354077;1,0990867;0,8892906;0,8913508
Marshall Islands;MHL;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,0245517;0,3505035;0,3468948;0,7728719;0,7744119;0,81403;-0,1142153;-0,0429856;-0,1763141;-0,1709639;-0,4162416;-0,3327901;-0,4987093;-0,5066283;-0,4768368;-0,2093346;..;..;..;..;..;..
Martinique;MTQ;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,5557528;1,1784788;1,1732244;1,1694105;1,1716528;1,1685187;1,1646295;0,8569702;0,8565981;0,8614942;0,8638503;0,8629097;0,8629646;0,8614064;0,8672683;0,8590847;0,7393594;0,8646521;0,8678068;0,8770548;0,8901183;0,8945863
Mauritania;MRT;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,7915263;-0,9810075;-0,8944903;-0,8700694;-0,8308534;-0,9528354;-0,9214158;-0,7989219;-0,7346162;-0,5421054;-0,6166503;-0,7090306;-0,7988269;-0,5401178;-0,6238901;-0,6740498;-0,5709681;-0,2854472;-0,2834875;-0,5684831;-0,5603681;-0,5575926
Mauritius;MUS;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,3426669;0,3198001;0,3016043;0,2855506;0,3223687;0,2903886;0,4563263;0,4205264;0,4410037;0,343491;0,3259093;0,5303188;0,5643594;0,3592469;0,4004471;0,2458762;0,2162981;0,3492526;0,4145757;0,3762098;0,4550643;0,4571539
Mexico;MEX;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,853792;-0,8896518;-0,9427494;-0,9481326;-0,8211672;-0,8409039;-0,7528978;-0,5312775;-0,4579567;-0,4247504;-0,383217;-0,316012;-0,3871309;-0,4025577;-0,3379788;-0,4324374;-0,4561652;-0,3217359;-0,3231181;-0,052013;-0,4125421;-0,6581789
Micronesia, Fed. Sts.;FSM;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;0,4040448;0,7791;0,7754912;0,7728719;0,7744119;0,8558006;0,8531295;-0,0428372;-0,0430928;-0,2277112;-0,1017024;-0,1026163;-0,102563;-0,1040768;-0,0392937;-0,0472444;0,2855074;..;..;..;..;..
Moldova;MDA;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,7308378;-0,7732817;-0,8713199;-0,9372312;-1,099628;-1,0385702;-0,9696877;-0,8114962;-0,7197195;-0,6534376;-0,6878966;-0,7723296;-0,8023372;-0,8311104;-0,8457784;-0,931449;-1,1664256;-1,0158162;-1,0149545;-0,4864883;-0,2232423;-0,1623574
Monaco;MCO;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;1,1797991;1,8025255;1,7972711;1,7934572;1,7956995;1,7925654;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Mongolia;MNG;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,6207183;-0,6152153;-0,5738488;-0,5320484;-0,6103892;-0,5866613;-0,5593028;-0,5605354;-0,6058663;-0,5822872;-0,6280549;-0,5759452;-0,6709369;-0,6428025;-0,5684421;-0,5181569;-0,3130479;-0,3307724;-0,1359898;-0,2507904;0,2461169;0,2481772
Montenegro;MNE;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,0359882;-0,0626438;-0,084888;-0,1096413;-0,1624556;-0,1544911;-0,1569916;-0,3423608;-0,337635;-0,559879;-0,5600266;-0,2631765;-0,2592603;-0,0957006;-0,0452344;-0,2683332;-0,2644387;-0,2615427;-0,1806393;-0,1687412;0,0025656;..
Morocco;MAR;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,408552;-0,4256594;-0,4751423;-0,3911459;-0,3146541;-0,3520552;-0,4165717;-0,4173212;-0,5029325;-0,5058263;-0,3011276;-0,3848958;-0,3770822;-0,3077874;-0,3493154;-0,5205989;-0,3883585;-0,3936459;-0,123071;-0,2831165;-0,0906577;-0,1050425
Mozambique;MOZ;Control of Corruption - Governance estimate (approx. -2.5 to +2.5);GOV_WGI_CC.EST;-0,7627176;-0,8757647;-0,8725989;-0,9645689;-0,9916519;-0,8687712;-0,8613414;-0,7525881;-0,5844214;-0,648115;-0,6420833;-0,5409016;-0,4411018;-0,5146029;-0,6055707;-0,6635625;-0,7101066;-0,6145358;-0,6641966;-0,555965;-0,2232819;-0,222016
