Series Name;Series Code;Country Name;Country Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
School enrollment, secondary (% gross);SE.SEC.ENRR;Greece;GRC;..;..;..;..;..;..;..;..;..;..;97,09967041;102,0476532;98,18379974;94,34111786;92,8870163;96,8381424;96,81659698;95,97881317;..;..;107,8190536;105,9560471;106,2905502;107,4143066;103,4685898;103,3777008;103,9520721;104,2287903;103,8916931;106,5278397;103,6158295
School enrollment, secondary (% gross);SE.SEC.ENRR;Greenland;GRL;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Grenada;GRD;91,972229;98,24137878;101,7583466;106,5852585;..;..;..;..;..;..;..;..;110,1156921;114,0182571;107,162468;101,8587723;..;116,3059921;116,6744614;107,9988327;117,012619;108,3438287;..;106,7838126;106,9938516;105,4026619;105,2242256;104,4331481;110,3794103;..;104,2986692
School enrollment, secondary (% gross);SE.SEC.ENRR;Guam;GUM;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Guatemala;GTM;..;23,9654808;..;25,46443939;26,38747025;26,48564911;25,85479927;25,64619064;25,87759018;27,41853905;30,98065948;32,85749817;35,5038414;..;38,61787033;40,5942688;42,43397141;44,24298859;45,23133087;48,26572037;52,18832002;52,76896096;53,11784933;53,32331583;52,96680237;54,88641882;54,42525562;54,04447732;54,07976471;52,5563884;51,79569648
School enrollment, secondary (% gross);SE.SEC.ENRR;Guinea;GIN;9,757909775;10,22900009;..;11,98383045;12,65063953;..;13,66555977;..;..;13,9581604;..;18,49859047;21,22476959;22,65740013;24,6455307;29,02732086;32,29708862;..;33,23809052;..;..;36,74647903;36,87668991;..;38,55487823;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Guinea-Bissau;GNB;..;..;..;..;..;..;..;..;..;..;17,92892075;..;..;..;..;32,12730026;34,39664078;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Guyana;GUY;..;..;..;..;..;..;..;..;..;81,31450653;..;94,46791077;..;83,45947266;..;86,21153259;..;85,37798309;86,24141693;89,87500763;93,28646088;101,134758;102,622467;..;..;..;..;..;..;..;86,94001007
School enrollment, secondary (% gross);SE.SEC.ENRR;Haiti;HTI;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Honduras;HND;..;32,10488129;..;31,07452965;..;..;..;..;..;..;..;..;..;..;..;..;57,63871002;59,51185989;59,50156021;..;66,16819;65,90184784;64,53279114;61,92071152;49,47668218;50,35110851;51,04664868;51,01203918;..;64,35241699;58,42689994
School enrollment, secondary (% gross);SE.SEC.ENRR;Hong Kong SAR, China;HKG;..;..;..;..;..;..;..;..;..;..;..;78,56965637;79,97003937;80,17410278;81,73477936;83,00366211;83,14646149;84,06655884;85,70259094;86,5672226;87,90539606;86,97820261;108,2574478;102,7793911;105,5552171;107,3877829;107,7507246;106,7897098;108,1639802;105,0689655;100,449692
School enrollment, secondary (% gross);SE.SEC.ENRR;Hungary;HUN;..;..;..;..;..;..;..;..;..;..;..;98,42545319;99,8345108;101,8508606;95,94435883;97,37332916;97,7556076;97,85636139;98,38033295;99,74337769;101,9976883;103,0810699;101,2340469;107,2175369;106,0269699;104,6330185;103,9664993;104,1520004;103,6120834;102,4386826;101,9406281
School enrollment, secondary (% gross);SE.SEC.ENRR;Iceland;ISL;98,709198;100,3063812;101,7751694;102,7110596;102,0951767;101,6634216;102,1185989;..;110,2611771;108,4908829;109,0215073;110,139267;113,5195618;116,7927322;108,1349182;108,7529831;107,523468;106,3270035;106,2299423;106,4782486;108,8190384;109,7068634;113,5176697;122,0335693;120,6325684;119,8073578;117,1227722;115,7411423;114,6494064;112,0343399;110,4873199
School enrollment, secondary (% gross);SE.SEC.ENRR;India;IND;..;..;..;44,84952164;45,16872025;44,95521164;44,88278961;45,35525894;..;42,90119171;47,17343903;46,82458115;48,80693817;51,42557144;53,24737167;55,9314003;56,78594971;59,14783859;62,21192169;61,36032104;64,94759369;67,12516785;69,80895996;69,47712708;74,88870239;74,61136627;75,93728638;74,67437744;76,00257874;75,8716507;77,62715484
School enrollment, secondary (% gross);SE.SEC.ENRR;Indonesia;IDN;46,74105835;45,0060997;44,19884109;43,81518936;44,73419189;47,54019928;50,30279922;53,98022842;54,27188873;54,59709167;55,59762955;56,22732162;57,64659882;60,72446823;62,97586823;61,63827896;64,64221191;71,85450745;70,16844177;74,50359344;75,65190887;78,1330719;80,09268188;81,88969748;83,55599493;87,84232079;87,81917917;90,94553912;92,81207396;94,94670449;96,93457791
School enrollment, secondary (% gross);SE.SEC.ENRR;Iran, Islamic Rep.;IRN;55,93455124;57,20066833;59,55997086;63,36965942;67,139328;68,55864716;..;71,27848053;..;74,46338654;74,98709106;74,54734039;74,7104187;74,55164337;74,53752136;74,438591;75,94719696;75,6576004;78,84980774;80,3835907;79,02646637;81,29447937;82,70593262;81,58455658;82,58693695;82,73052216;83,32756805;82,75643921;..;..;85,19139862
School enrollment, secondary (% gross);SE.SEC.ENRR;Iraq;IRQ;..;..;..;42,41461945;..;..;38,77507019;..;..;34,19055176;36,87025833;36,74530029;..;40,41062927;45,14722061;..;..;50,57424164;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Ireland;IRL;..;..;..;..;..;..;..;..;..;..;..;105,2172318;106,364212;107,8529968;109,4098816;109,7843018;109,6034393;111,2344971;111,2939682;114,392662;118,0969086;115,8337326;117,7521896;..;116,7390976;116,9898682;117,028717;125,0271683;154,1633453;137,0756836;133,4970245
School enrollment, secondary (% gross);SE.SEC.ENRR;Isle of Man;IMN;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Israel;ISR;..;..;..;..;..;..;..;..;..;..;..;99,28801727;100,0503998;98,99302673;97,78523254;97,9443512;97,9347229;97,38995361;96,55332184;96,0253067;97,80081177;98,08841705;98,07214355;98,76661682;98,52570343;98,46497345;99,27545166;98,08429718;98,32727814;97,88523865;98,09584045
School enrollment, secondary (% gross);SE.SEC.ENRR;Italy;ITA;..;..;..;..;..;..;..;..;..;..;..;97,28370667;98,81388092;99,52631378;99,07501984;99,20562744;99,53385162;99,83773804;100,2914581;100,1754913;101,4011612;101,5964279;100,4498367;100,9731216;101,121727;101,2280884;100,7429581;101,0100174;101,526413;101,7417831;101,8361282
School enrollment, secondary (% gross);SE.SEC.ENRR;Jamaica;JAM;..;69,04665375;..;64,53366852;..;..;..;..;..;80,97834778;80,04814911;79,91149139;80,49839783;80,86839294;85,65721893;84,6938324;..;86,40058136;88,05020905;90,17427826;89,49394542;91,53739166;..;85,40178705;86,3705618;85,3548254;87,93982486;84,23694323;83,7616154;85,76184997;81,53378166
School enrollment, secondary (% gross);SE.SEC.ENRR;Japan;JPN;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;101,0494385;101,0364227;101,7245178;101,2969284;100,2607498;100,4822006;100,6602707;101,3405685
School enrollment, secondary (% gross);SE.SEC.ENRR;Jordan;JOR;75,01347351;74,85134888;77,94757843;78,97882843;81,12106323;..;85,07805634;..;..;86,10929871;84,59529877;..;83,63677216;83,76437378;83,66114807;84,39366913;86,77455139;87,71517181;88,44667816;..;87,36444092;87,59304047;87,23175812;87,30279197;88,87030341;..;..;88,87582889;89,79290681;89,51047748;90,19929929
School enrollment, secondary (% gross);SE.SEC.ENRR;Kazakhstan;KAZ;96,61134338;94,22918701;92,43109131;90,13214111;88,24398041;..;..;87,27469635;86,01384735;89,54782104;89,07672882;..;..;..;..;..;98,44328308;..;..;..;98,52374926;98,8350533;99,01801874;97,65003126;98,52238889;98,21206016;97,04630033;96,50617093;96,11562127;96,53713551;91,94902063
School enrollment, secondary (% gross);SE.SEC.ENRR;Kenya;KEN;..;..;..;..;..;..;..;..;..;40,33224869;40,96178818;41,68571091;41,86101913;43,58113098;47,117939;47,26359177;48,81311035;50,87136078;57,0353508;57,74071121;..;..;..;..;..;72,57508607;74,46985949;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Kiribati;KIR;35,20515823;35,00463867;38,43600082;..;39,71440887;39,65890884;43,12108994;..;45,44459152;56,62805176;62,10387039;76,28932953;81,59494781;87,80110931;87,655159;85,8441391;84,0447464;83,70220184;82,93119049;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Korea, Dem. People's Rep.;PRK;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;94,25154114;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Korea, Rep.;KOR;..;..;..;..;..;..;..;..;..;..;98,09378052;97,60823822;97,26629639;96,96601868;96,99919891;97,2146225;96,77854156;96,71138;96,34893036;96,88542938;97,2930603;97,52941895;97,36741638;97,82875061;98,58067322;98,59319305;98,71795654;99,10558319;99,31865692;98,38130188;97,08882141
School enrollment, secondary (% gross);SE.SEC.ENRR;Kosovo;XKX;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Kuwait;KWT;71,53772736;..;59,51028061;59,36410904;72,89450836;91,03327179;91,2636795;86,83271027;85,05226135;85,51703644;85,79931641;87,06944275;..;96,06272125;100,6515121;108,5592499;101,0139389;101,3083878;99,55774689;99,46000671;99,41663459;98,14176941;98,69523121;95,5615387;93,06600189;95,3934021;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Kyrgyz Republic;KGZ;101,8413391;100,0259628;98,3147583;94,30609894;88,89929199;85,1260376;74,64988708;..;..;81,23573303;82,43415833;83,59171295;82,73856354;87,89547729;86,57218933;85,43483734;85,57324219;84,96111298;..;86,71808624;87,7688036;87,52208928;87,28706629;87,72403511;89,41640905;88,95917241;90,48649982;89,9187539;91,14458539;91,66861536;92,16553056
School enrollment, secondary (% gross);SE.SEC.ENRR;Lao PDR;LAO;22,89002991;..;19,91814041;21,63919067;23,43987083;24,01070976;24,14814949;25,89933014;28,14274979;31,14473915;33,26707077;35,18965149;37,94588089;40,68080139;42,50785828;42,98630142;42,2330513;43,0343399;44,12688065;45,69301987;47,35943985;46,30309074;49,03501892;52,67593594;58,02473831;62,29679366;64,7630027;66,04110735;66,15285706;64,98638546;62,44930581
School enrollment, secondary (% gross);SE.SEC.ENRR;Latvia;LVA;..;..;..;..;..;..;..;..;..;..;..;92,85581207;95,29273224;96,53778839;99,29524231;102,6863174;103,9654007;103,9212418;104,8975677;99,42040253;102,8221588;105,5657883;106,3448029;114,7768097;113,7069321;112,3566513;111,2968063;110,7232513;109,1557007;107,6024628;105,9562836
School enrollment, secondary (% gross);SE.SEC.ENRR;Lebanon;LBN;..;..;51,56818008;..;52,12768173;54,75687027;55,92296982;56,76023865;62,45502853;61,64891815;62,57704926;60,70582962;62,55519104;64,8559494;66,01799011;66,42398071;67,2385788;68,04348755;68,8993988;71,09172821;70,56243579;73,82861485;72,21227746;71,22311897;59,2622758;58,10750649;59,46409163;63,14007038;64,2435657;65,27676439;65,89697761
School enrollment, secondary (% gross);SE.SEC.ENRR;Lesotho;LSO;24,43474007;23,78944016;24,89693069;25,58449936;27,58807945;28,8052597;28,37957954;29,2610302;28,74349976;28,84004974;28,75768089;30,27477074;31,23294067;32,0320015;34,44887161;36,76844025;38,4086113;41,55625153;44,7508812;49,1937294;54,24269867;56,95064163;59,07720184;57,75907135;58,25756294;59,39850963;56,83869934;59,35865155;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Liberia;LBR;..;..;..;..;..;..;..;..;..;29,87723923;34,13977814;..;..;..;..;..;..;..;..;..;..;43,64794922;..;..;36,76956177;36,37284851;..;..;..;..;37,74168015
School enrollment, secondary (% gross);SE.SEC.ENRR;Libya;LBY;..;..;..;..;..;..;..;..;..;..;..;..;110,586441;106,7556381;..;93,68515778;97,60951233;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Liechtenstein;LIE;..;..;..;..;..;..;..;..;..;..;..;..;..;111,7404709;110,7614212;107,0893021;107,0110703;106,1286011;107,5661163;105,7556381;108,8792801;111,4565735;110,3738632;..;115,5578308;116,1234436;116,0283737;117,0943298;112,0101624;119,2096634;120,228447
School enrollment, secondary (% gross);SE.SEC.ENRR;Lithuania;LTU;..;..;..;..;..;..;..;..;..;..;..;99,62364197;102,2917099;105,0201721;103,0095367;104,4972382;107,0048523;106,9292908;106,1087799;104,7558823;105,0682678;106,0081635;106,1735077;108,8118362;107,7464294;106,9559021;106,3977814;107,2233505;106,8667374;106,8358612;106,8108215
School enrollment, secondary (% gross);SE.SEC.ENRR;Luxembourg;LUX;..;..;..;..;..;..;..;..;..;..;..;95,6563797;95,44345856;94,90431976;94,19193268;93,79012299;94,22083282;94,90796661;95,75830078;..;100,0800018;100,4209671;100,60952;103,4694138;104,5969772;104,3791885;106,0851974;106,7843475;106,9831238;106,9465103;107,078949
School enrollment, secondary (% gross);SE.SEC.ENRR;Macao SAR, China;MAC;..;..;..;..;..;..;..;..;..;..;..;82,36327362;85,1063385;88,14659119;92,50552368;92,03614807;92,98312378;94,03018951;89,81719208;89,30671692;91,16103797;94,93012343;97,42834547;98,60755814;101,7587302;100,966443;99,46366782;97,42198582;92,71080139;90,66898955;88,57718121
School enrollment, secondary (% gross);SE.SEC.ENRR;Madagascar;MDG;17,17465019;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20,32851028;22,88318062;25,21120071;27,46335983;28,5682106;..;34,1198082;35,39201511;..;35,81487023;36,1207695;36,07651138;34,77094864;34,62660957;32,8161749;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Malawi;MWI;17,39632988;17,5205307;19,55485916;17,81648064;15,68986988;23,38809967;24,15060997;..;31,65950012;36,41677856;31,09893036;32,22481155;31,32537079;..;28,91453934;28,7130394;30,56421089;30,26260948;32,69173813;33,35152817;33,66198149;34,73715992;34,8210141;37,84729585;39,54356595;39,72914618;38,18436813;39,6154223;38,83243978;35,52126725;41,45650751
School enrollment, secondary (% gross);SE.SEC.ENRR;Malaysia;MYS;65,0170517;65,70646667;66,50427246;65,54717255;65,94619751;66,17302704;67,9570694;68,14685059;79,08828735;77,54311371;76,48282623;75,61873627;75,00115967;80,08899689;80,56777191;76,25375366;75,8026123;74,25193787;74,83595276;75,02427673;77,2140274;77,59253693;81,23719788;80,93836212;83,28363037;81,51158142;79,82839203;78,8863678;74,4872818;75,32298279;73,24594116
School enrollment, secondary (% gross);SE.SEC.ENRR;Maldives;MDV;..;..;..;..;50,53105927;53,05366135;56,30627823;65,21031952;34,71562958;40,28924179;51,44091034;61,02774811;61,35110092;67,97006989;67,80943298;..;..;..;..;..;70,04681365;72,84349276;71,97600426;68,38726932;72,91108941;73,44138021;70,01408405;69,74191832;68,57278203;68,08576013;69,89820156
School enrollment, secondary (% gross);SE.SEC.ENRR;Mali;MLI;6,285419941;6,693520069;7,596889973;7,646389961;8,701350212;9,738809586;10,24792957;11,10603046;12,03719997;13,56567001;15,65291977;..;..;19,76795959;21,50152016;23,26519012;25,1828804;27,69043922;31,03812981;34,03554153;36,71892062;38,74921372;..;39,27581214;41,23491147;38,98922386;40,09999486;38,54858057;37,9832691;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Malta;MLT;..;..;..;..;..;..;..;..;..;..;..;90,7193222;91,15746307;93,11074066;104,4188614;101,8063278;97,52716064;100,5222092;101,4230499;..;105,1138535;94,1126709;95,51699829;96,43079376;95,61917114;93,43237305;92,22486115;99,5694809;100,3960724;100,8163681;100,1127777
School enrollment, secondary (% gross);SE.SEC.ENRR;Marshall Islands;MHL;..;..;..;..;..;..;..;..;..;72,5843811;..;..;78,42241669;73,57769775;77,72902679;73,76245117;79,17710876;82,46044922;84,75166321;83,86528015;..;..;..;..;..;83,16559927;84,96832999;..;..;92,64589594;92,96925048
School enrollment, secondary (% gross);SE.SEC.ENRR;Mauritania;MRT;13,63988972;13,35534954;13,7204504;14,27173996;14,74407959;15,32505989;15,83100033;15,6942997;16,46385002;17,44297981;18,04767036;20,53693008;20,58893013;21,5392704;22,11368942;22,46294975;23,17588997;..;18,58032036;20,00699043;20,42440033;22,7523098;27,06389644;30,26204191;30,69882329;31,19630754;32,18758704;31,75656968;35,52934256;37,57937099;36,02770301
School enrollment, secondary (% gross);SE.SEC.ENRR;Mauritius;MUS;52,75954056;..;54,96355057;..;..;..;62,28340149;64,69213104;69,09773254;72,42272186;74,39247894;80,29692841;82,4172287;85,57759094;86,34352875;88,63310242;86,69441986;86,7215271;86,2219162;86,65670013;86,90731049;88,72229004;92,10943897;93,79828644;97,07535326;93,96819847;94,43625456;92,5403345;91,41713586;93,13549687;89,50199984
School enrollment, secondary (% gross);SE.SEC.ENRR;Mexico;MEX;..;..;..;..;..;..;..;..;..;..;71,11958313;72,88320923;75,14829254;78,55419159;79,78270721;80,63053894;82,70139313;84,08870697;86,0763092;85,94232178;87,27292633;88,38008881;90,69361877;93,26230621;97,31968689;100,9822693;102,8713684;105,1101837;105,964653;105,5156097;102,581543
School enrollment, secondary (% gross);SE.SEC.ENRR;Micronesia, Fed. Sts.;FSM;..;..;..;..;..;..;..;..;..;..;..;..;..;..;85,37294769;87,25202179;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Moldova;MDA;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;87,98113499;87,71937269;88,19586867;88,33604943;104,382597;105,0697056;106,0471549;94,35363671;95,91591923;95,65076385;96,17333747
School enrollment, secondary (% gross);SE.SEC.ENRR;Monaco;MCO;..;139,1804047;145,223587;..;150,7978668;151,8577576;154,7099457;154,0021362;154,1556396;150,0780792;149,8209686;..;..;..;..;..;..;..;147,5048828;..;..;..;..;..;..;..;153,5863037;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Mongolia;MNG;88,44078064;84,02607727;75,91281891;66,22705078;64,90357971;61,45067978;61,95492935;59,68880081;60,1162796;58,81111145;62,43672943;69,46977234;74,54823303;82,26824951;88,47280121;92,10288239;92,30528259;..;..;98,50753021;91,1776886;..;..;..;..;..;..;..;91,29497252;88,74634715;95,38263707
School enrollment, secondary (% gross);SE.SEC.ENRR;Montenegro;MNE;..;..;..;..;..;..;..;..;..;..;..;..;..;91,945961;90,45458984;91,03733063;92,12423706;92,52252197;93,03117371;95,6065979;98,99609375;93,17089081;92,61306;..;..;91,86341095;90,55751801;90,60222626;91,44426727;91,84033203;92,35787201
School enrollment, secondary (% gross);SE.SEC.ENRR;Morocco;MAR;36,75524902;35,11557007;35,80828094;36,33452988;37,46414948;37,76686096;38,16819;38,46892929;37,51914978;37,99451065;39,69248962;41,31565857;43,09690857;44,65143967;47,3964386;49,15478897;52,22581863;55,34585953;57,66656113;60,74182129;63,07579832;66,02552848;68,73587263;..;..;..;..;78,21572495;78,47091959;79,3440513;80,30879965
School enrollment, secondary (% gross);SE.SEC.ENRR;Mozambique;MOZ;7,793640137;7,753739834;7,392310143;7,427999973;7,324230194;7,303579807;..;..;..;5,069280148;5,94095993;6,6665802;8,230759621;..;10,55980015;12,95458984;15,21630001;17,91374016;20,17200089;22,98901939;25,12088385;26,01575788;25,64461651;34,44390869;33,95458984;34,52856064;..;37,24119186;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Myanmar;MMR;21,20809937;23,57117081;25,6039505;25,81632996;27,0055809;30,46154976;..;..;..;35,37253952;39,31932068;40,30384064;41,84844971;42,17958069;45,02827835;45,69324875;47,54376984;47,37081146;49,97901154;49,9621315;50,86639023;..;..;..;57,11785126;..;67,7588501;72,34574127;77,01914978;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Namibia;NAM;38,92856979;44,78916931;50,7220192;54,50019836;58,87950134;58,5626297;58,38235092;59,93095016;59,61719894;61,3067894;63,71934128;67,48326111;66,1111908;65,2594223;64,53314209;63,16004944;62,1227417;62,75772095;..;..;68,09984018;72,45411772;74,24655746;76,14248;76,75956466;78,26080123;79,26060972;79,53346064;78,8626899;79,01250168;82,88729925
School enrollment, secondary (% gross);SE.SEC.ENRR;Nauru;NRU;..;..;..;..;..;..;..;..;..;..;46,81753922;45,78834152;41,97801971;47,2527504;36,41577148;42,55318832;57,96585846;50,51319885;61,95899963;..;..;..;83,11345673;..;83,91837311;..;78,66771698;..;..;86,11309814;80,24337769
School enrollment, secondary (% gross);SE.SEC.ENRR;Nepal;NPL;32,03369141;34,04669952;36,64199829;37,94718933;38,36444855;40,19496155;43,17908859;..;..;33,14902115;34,42015076;37,3896904;41,05562973;42,07490921;..;45,09820175;42,51816177;42,09703064;48,01890945;49,26259995;55,58929062;58,9935112;63,14147949;65,49353027;67,53182983;68,61312103;71,77449799;74,41133118;..;80,28005219;85,31015778
School enrollment, secondary (% gross);SE.SEC.ENRR;Netherlands;NLD;..;..;..;..;..;..;..;..;..;..;..;123,4433899;120,7548523;119,9093399;116,9095306;117,5538101;118,4276199;119,8423386;121,5116272;122,7460098;124,5695267;129,868103;111,4482498;..;..;114,1379166;112,994278;115,2252274;114,5003204;114,8041687;136,2841644
School enrollment, secondary (% gross);SE.SEC.ENRR;New Caledonia;NCL;76,59220123;81,00872803;..;..;..;..;..;94,02590179;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;New Zealand;NZL;..;..;..;..;..;..;..;..;..;..;112,153717;112,6252975;115,5155563;117,4276733;115,3799133;119,5636978;117,9065475;119,5684433;118,0542374;125,8078613;119,1289673;118,2567215;116,8264771;115,650528;116,0843124;114,8899918;113,687912;112,9433136;112,4110794;120,2663193;116,8931885
School enrollment, secondary (% gross);SE.SEC.ENRR;Nicaragua;NIC;35,61919022;41,57831955;41,78392029;42,49605179;43,30857086;45,11563873;..;..;46,72938156;51,89648056;53,4050293;56,36523819;60,67646027;..;65,43473053;68,57472229;69,09233856;72,17549896;70,77409363;..;71,3924408;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Niger;NER;5,596990108;6,088359833;5,899230003;5,929729939;..;..;6,193240166;6,328569889;6,221439838;6,404210091;6,300630093;6,231369972;6,281209946;6,866789818;8,350799561;9,263239861;10,67870045;10,30140018;10,65929985;11,19993973;12,80632025;13,66432138;14,80378672;15,95965103;17,84595055;19,69220125;22,67003951;23,76115057;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Nigeria;NGA;23,9810009;..;..;..;..;..;..;..;..;22,83241081;23,96134949;26,39998055;28,87380981;..;33,94812012;33,7729187;33,12628174;30,42320061;33,61127853;37,13814163;41,78379822;43,02399063;44,45579147;52,79673004;42,78215027;43,82469177;39,30680847;..;40,48852921;..;44,12208939
School enrollment, secondary (% gross);SE.SEC.ENRR;North Macedonia;MKD;..;..;..;71,74459076;74,5968399;76,49169922;77,9553299;78,68340302;80,05664825;81,38287354;83,57688904;84,29496765;83,96540833;83,65753174;83,24684143;83,68003845;..;84,0014801;84,03224945;84,13559723;85,42838287;..;85,83001709;83,8025589;83,69497681;84,98362732;..;84,6865387;83,35339355;82,53128052;82,44167328
School enrollment, secondary (% gross);SE.SEC.ENRR;Northern Mariana Islands;MNP;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Norway;NOR;..;..;..;..;..;..;..;..;..;..;..;114,5681992;113,255867;113,3820038;114,0473328;111,5627518;111,5276413;111,6399231;111,5180588;111,0684128;112,978569;113,1698837;112,1765366;114,5153809;113,4482269;115,2101212;116,6112671;117,3014603;117,7147064;119,4213409;119,9415436
School enrollment, secondary (% gross);SE.SEC.ENRR;Oman;OMN;39,17985916;44,429039;49,49116135;55,26229858;60,85683823;63,7277298;66,05638885;67,00324249;69,26891327;71,65795135;77,55446625;80,00025177;82,36863708;83,6306076;..;87,41912079;89,80003357;92,08844757;93,22167969;98,98513031;..;114,4516208;110,7503506;109,1684881;..;101,9326992;102,3049021;101,6780198;103,9515819;102,141469;94,54324609
School enrollment, secondary (% gross);SE.SEC.ENRR;Pakistan;PAK;20,20581055;23,09132957;25,6504097;..;..;..;..;..;..;..;..;..;..;19,83852005;21,76342964;22,6038208;27,24632072;29,06343079;29,17680931;29,0589695;29,29629007;29,72714605;30,63002014;31,54481913;32,65734273;34,67414665;35,86432467;35,32242487;37,14660633;38,75115528;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Palau;PLW;..;..;..;..;..;..;..;..;..;105,7309418;91,43818665;..;..;102,6672668;98,14334869;97,34368896;100,8899689;101,115242;..;..;..;..;..;106,1587296;108,3783784;..;..;..;..;..;160,8000031
School enrollment, secondary (% gross);SE.SEC.ENRR;Panama;PAN;60,43666077;60,88031006;61,42327881;62,622509;62,66038132;64,0424881;64,41950226;..;..;63,91022873;64,24990845;66,29953766;67,65699005;..;67,36534882;67,52742004;67,34541321;67,69760895;68,75682831;70,29387665;71,91369758;71,74122011;..;76,40412903;76,04062653;76,59468079;82,60144806;76,59989929;..;..;..
School enrollment, secondary (% gross);SE.SEC.ENRR;Papua New Guinea;PNG;12,86744022;13,0853796;12,85453987;13,84202957;14,32835007;13,10142994;..;..;19,92778969;..;..;..;..;..;..;..;..;..;..;..;..;..;37,0596555;..;..;..;..;..;44,55011212;46,26684565;44,55281992
School enrollment, secondary (% gross);SE.SEC.ENRR;Paraguay;PRY;32,93817139;33,29771042;35,85744095;39,93991089;41,69540024;44,49488068;46,97792053;50,46279144;54,63405991;61,23526001;64,40962982;68,19168091;69,8106308;67,52102661;68,88598633;68,87928009;68,66956329;69,01116943;70,53325653;71,52040863;73,16511006;75,88269806;82,80020905;..;..;..;81,86510465;..;..;..;85,66693092
School enrollment, secondary (% gross);SE.SEC.ENRR;Peru;PER;66,37941742;65,84841919;64,68467712;64,4021225;67,76136017;67,9743576;69,56759644;69,77854919;77,45574188;78,55151367;80,84287262;83,80873871;85,14640045;78,48062134;81,80645752;82,84992981;85,8261795;88,90292358;90,26528168;93,82800293;96,13037109;97,52314758;96,43811035;101,5838699;99,87338257;100,2515717;102,1501236;101,0445786;99,85800934;99,52971649;100,1387024
School enrollment, secondary (% gross);SE.SEC.ENRR;Philippines;PHL;70,71349335;70,34191895;71,49498749;72,89256287;73,66943359;74,84313202;73,71588898;72,87532043;70,50797272;69,94692993;..;70,57862854;74,91383362;76,82196808;78,54086304;78,30638123;76,95732117;77,07099915;78,0089035;80,17627716;..;..;..;..;81,56403143;82,00852548;82,78375743;80,92276001;79,36224698;85,3821866;87,94198795
School enrollment, secondary (% gross);SE.SEC.ENRR;Poland;POL;..;..;..;..;..;..;..;..;..;..;..;101,6939621;103,719223;106,2503586;98,4879837;101,0859528;100,5975571;100,348259;99,95082092;99,64875793;100,2077789;100,6178513;100,5648575;111,5169601;110,0310211;109,4147873;109,1172485;109,4592209;110,5419388;109,7533035;112,5762634
