Country Name;Country Code;Series Name;Series Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Cyprus;CYP;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;5,139970012;-1,834743087;6,527837798;-1,702631221;3,732202877;6,41553957;-0,352429769;1,196261991;4,817776796;3,829598196;4,844160506;2,838119513;2,541086671;1,38363255;3,630737857;3,35375226;2,981250844;2,884263899;1,076740411;-4,610482557;-0,357614019;-2,112937577;-4,907385497;-6,480317601;-1,488836947;3,19512276;6,018357114;4,853408881;5,051053378;4,468265622;-4,514035859
Czechia;CZE;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;-11,40250603;-0,60821363;-0,042053108;2,872143537;6,286554619;4,289887594;-0,488660018;-0,298733211;1,481997834;4,302739523;3,30462713;1,709469589;3,330406374;4,704468201;6,227986282;6,334832682;4,875046702;1,764708729;-5,339173999;2,415829489;1,562186191;-0,909418388;-0,074962995;2,137627553;4,752624064;2,384054255;4,894550195;2,486987701;3,158748029;-5,534919698
Denmark;DNK;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;1,49524829;1,195218962;1,686008144;-0,411249993;4,939707944;2,50262819;2,315081165;2,740638967;1,955365921;2,627163762;3,377907202;0,588959729;0,136096483;0,168251993;2,511087448;2,078014853;3,475859873;0,540321532;-1,00055941;-5,48158281;1,132669383;0,894526404;-0,380977125;0,97084591;0,765766155;1,385666322;2,271801518;2,395590651;1,356196002;1,347792453;-2,066138377
Djibouti;DJI;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,28018026;5,458368313;5,333315297;3,73971531;3,108615401;3,913784409;-0,306867603
Dominica;DMA;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;6,21436795;1,831867976;1,986732488;2,002513759;-0,028874619;3,042730823;3,191836519;2,349303735;4,03695381;0,724194339;2,876485653;0,262506178;-3,199405747;5,551755221;3,918904013;0,790489439;4,291527701;5,29519444;7,110421755;-1,150107905;-0,098357311;-0,238324807;-0,251285852;-0,851878257;1,378365033;-3,424159288;2,619035144;-6,046090042;3,450331076;4,398314737;-15,32343686
Dominican Republic;DOM;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-7,422538424;-1,111941032;9,03255738;5,287127634;0,644106083;3,737961158;4,051426229;7,018621584;4,955955903;4,252340984;2,96955696;0,870183147;2,929020941;-2,759645685;1,185383834;8,006607143;7,813763189;6,11794398;2,000882707;-0,2689266;7,02231183;1,890382524;1,502100746;3,664234009;5,847606957;5,76452491;5,540409787;2,809319218;5,953142055;3,815726823;-8,884672217
Ecuador;ECU;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;1,385095286;2,062664351;-0,013416493;-0,07594158;2,260371679;0,326536599;-0,166942955;2,418600873;1,411645553;-6,416927561;-0,648225388;2,418207639;3,109353937;1,085416927;4,976625491;3,591033747;2,563601111;0,176823126;4,763183263;-0,618743696;2,299025938;6,715249311;4,112337995;5,617805735;2,744123065;-1,30274985;-2,125508822;4,361954674;-0,67455896;-1,512531548;-10,31083392
Egypt, Arab Rep.;EGY;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;2,616303255;-1,624516194;2,006077204;0,5537639;1,757532835;2,463571015;2,834345438;3,328464501;3,293891086;3,714036709;4,096090577;1,359552116;0,258696268;1,053582468;1,965246839;2,380324618;4,777512979;5,085467278;5,173810699;2,715525921;3,149778512;-0,354646268;-0,042967018;-0,143233881;0,599558564;2,20415858;2,244973756;2,120154772;3,351667532;3,715840886;1,881119759
El Salvador;SLV;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;2,876949436;-0,267045669;5,287342725;4,428308509;3,699543292;3,861583818;0,062055472;2,444592868;2,020333959;1,589906309;0,626535379;0,46220479;1,257831269;1,362756612;0,787383831;2,665322592;4,393649087;1,720416076;1,824471867;-2,415991532;1,818016136;3,400791706;2,486379215;1,769083037;1,331326807;2,05686594;2,255892674;2,038089506;2,309139463;2,396133219;-8,075625886
Equatorial Guinea;GNQ;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-5,376483093;-4,630318175;29,85088629;6,99994948;12,40300837;13,14148652;60,34109227;140,4905779;19,0314989;20,81610794;12,15163396;53,23568808;12,25859742;7,247865427;30,01629767;10,90120344;3,031055582;10,19689757;12,53267335;-3,220460295;-13,01517184;1,999057628;3,988003868;-7,888560394;-3,430585953;-12,49171427;-12,0971099;-8,94053555;-9,370419052;-8,52391282;-7,358746574
Eritrea;ERI;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;..;..;9,954669941;17,55363561;-2,79691786;3,961504729;6,721813646;0,452407593;-1,449176033;-4,618371338;5,695711544;-0,476857823;-6,594920166;-2,623890351;0,148823405;-2,518213455;-0,041769605;-12,12484316;1,302578156;0,205918878;6,747982979;..;..;..;..;..;..;..;..;..
Estonia;EST;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;-7,536694459;-19,71743315;-3,282449713;0,483692726;6,409660007;6,502782208;14,34721605;5,346902251;-0,717824691;9,556422589;6,557319678;7,612500411;8,273723957;7,441089885;10,15160233;10,41170436;8,062766014;-4,870579153;-14,46549815;2,683661651;7,93414725;4,04377186;2,119282;3,594115908;1,77141702;3,063010903;5,506857314;3,339409364;3,341963617;-3,075480078
Eswatini;SWZ;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;16,21461123;-2,246556705;-0,628243222;0,144296379;2,411867718;4,909798316;1,806003047;1,382709416;1,294084717;1,839349993;0,721283831;0,481130893;3,265618999;3,82725927;2,993481094;5,416360663;6,195970483;3,718138797;0,758242259;0,784947122;3,217636553;1,276436474;3,531992472;3,530166489;1,490735142;1,124546824;2,349657523;2,744408885;-0,853481331;5,444562781;-3,99780069
Ethiopia;ETH;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-1,006468893;-11,07379303;-12,43548149;9,234798495;-0,340437449;2,575326962;8,776856918;-0,119280616;-6,442885648;1,927172417;2,868066189;5,065304325;-1,52885894;-5,072886524;10,22181511;8,550898629;7,62653695;8,23770708;7,627867429;5,756385598;9,404344867;8,061416764;5,643743769;7,616614547;7,338618594;7,468076761;6,509914563;6,6186207;3,974075459;5,48664148;3,223115995
Faroe Islands;FRO;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-5,03061978;-0,105466831;3,80958188;7,640273568;5,95487802;5,035911585;-0,014435516;0,228366464;2,035038749;1,119361202;2,931840257;-3,083803644
Fiji;FJI;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;4,842992887;-3,491227009;5,331284668;1,480969575;4,517881994;1,989902095;4,142481601;-3,205529217;0,053366543;7,548278426;-2,761542905;0,957064444;2,183332708;0,039650228;4,326924359;-0,214469574;0,93893276;-1,67524974;0,410201584;-1,803433361;2,595062332;2,416035255;1,19750022;4,570320823;5,461610241;4,388232658;2,380116253;5,400034926;3,991072632;-0,334080464;-17,18932812
Finland;FIN;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;0,246189468;-6,393248776;-3,853152952;-1,258736409;3,517200008;3,837309259;3,323161494;6,081768031;5,174688913;4,147257217;5,534413799;2,406829022;1,441154092;1,768835203;3,703837503;2,42615654;3,621134972;4,865721372;0,316320526;-8,514604664;2,697376651;1,916853383;-1,99029083;-1,434901576;-0,888801632;0,136127694;2,277543731;3,061231693;1,058843157;1,238120975;-2,630998553
France;FRA;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;2,268451183;0,729685951;1,011742832;-0,791444096;2,000928884;1,932917618;1,035285029;2,161935896;3,069970187;2,867285695;3,428690297;1,159327128;0,335619014;0,257866805;2,117365434;1,125353714;2,001311302;1,898567453;-0,178410661;-3,322124446;1,498724662;1,944335054;-0,299598729;0,26214455;0,519383765;0,70803059;0,594243752;1,787795494;1,282166037;1,688708441;-7,740567513
French Polynesia;PYF;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-1,900958537;1,67566155;-3,23438697;-2,976207647;-3,248291726;-1,9047641;-2,153515268;-1,70605642;0,086531793;0,29539116;1,637900193;-1,876704984;-0,650790591;0,559535345;-0,615266205;-1,179367188;-0,534705153;0,477742673;-0,716512348;-4,623022432;-2,862212447;-3,371569435;-1,419845322;-0,201995117;-0,010253638;1,261471204;1,821427961;3,954160214;1,905838477;2,976888449;-10,62986357
Gabon;GAB;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;2,348284803;3,269310105;-5,662450016;1,214851571;1,030218071;2,310933566;1,034276624;3,104929932;0,890580321;-11,22429689;-4,38717482;-0,517762469;-2,885012358;-0,505326252;-2,091088445;-0,262443846;-5,696083429;2,745244866;-6,372985013;-3,146830491;3,458350737;3,359376003;1,552307854;1,984806095;0,869784891;0,693296575;-0,79183198;-2,163617741;-1,688047436;1,382575991;-4,155280833
Gambia, The;GMB;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-0,696506329;-1,135786115;-0,738385254;-0,696495507;-3,017113933;-2,077391367;-0,690360719;1,963574159;0,63639654;3,484664974;2,650214562;2,97441795;-5,812879006;4,030268925;4,164563977;-5,03011453;-3,352217018;0,096337244;3,21187607;3,612386872;2,873509505;-10,77726091;2,186458971;-0,096616308;-4,172586098;1,251372481;-0,701007891;2,208075467;4,667874305;3,74848296;-1,763187113
Georgia;GEO;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-14,76571662;-21,65294645;-45,32488376;-29,84145333;-9,008201647;6,525214338;15,31283525;14,12324474;5,684291063;5,005584538;3,840180243;6,445785293;6,424652844;11,80961069;6,449849939;10,28957852;10,04529667;13,16435095;2,733234671;-2,791181048;7,024283669;8,803628873;7,366752155;5,449782655;4,041627523;3,188392949;3,388353283;5,145826776;6,103447451;5,561671659;-6,354787152
Germany;DEU;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;4,351639072;4,345220036;1,240897398;-1,621892557;2,241608138;1,207104125;0,745819198;1,705404952;2,080152479;2,063580475;2,737290107;1,465307674;-0,395859339;-0,584856141;1,184051243;0,942782582;3,983907535;3,0267913;1,07991595;-5,304916617;4,294292696;5,699283115;0,27509101;0,123385478;1,755106606;0,786705245;1,400386901;2,414442692;0,832212527;0,750266426;-4,210200118
Ghana;GHA;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;0,725670862;2,662047116;1,329045779;2,292420637;0,846121792;1,684027146;2,187619536;1,74682049;2,184415211;1,88223264;1,127061176;1,266924337;1,665263905;2,397606595;2,839829959;3,158610995;3,669508041;1,691717775;6,414669925;2,260688935;5,306175082;11,33704178;6,679747406;4,757963385;0,452244094;-0,20832582;1,047044067;5,780945858;4,018953383;4,390631335;-1,468308017
Gibraltar;GIB;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Greece;GRC;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-1,052232898;1,869834177;-0,066299027;-2,177150508;1,4905588;1,623824959;0,936690833;3,093102605;2,865261593;2,265872468;3,712729718;4,107765145;4,300106458;5,544646866;5,117469495;0,887221298;6,124193827;3,24351377;-0,207784152;-4,37113631;-5,815205242;-9,743341609;-7,834089434;-1,560896297;1,465856551;0,431225576;0,384851865;1,674020149;2,271951322;2,38497558;-9,001164553
Greenland;GRL;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-12,19586644;0,066511145;-4,768523541;-4,855881783;5,35180564;3,170996427;1,348010103;1,28773187;7,565899781;1,377884445;6,939567234;0,920568579;-1,349129881;4,142983165;6,630382132;4,919264192;5,853165816;2,750590865;6,593978749;0,874906571;1,356119765;-1,119181355;1,536976945;-0,726861643;5,091927333;-2,214918882;4,547808581;0,077664774;0,890684741;2,462731594;-0,001762479
Grenada;GRD;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;3,142692415;0,544631078;-1,640615702;-2,705744962;0,948143797;1,410717423;3,724231256;4,308363217;10,99870379;6,179209602;4,181221838;-2,510210333;3,039428951;8,981416698;-1,046412742;12,85192134;-4,344879916;5,751852754;0,607094088;-6,913786905;-0,807153746;0,321541247;-1,764869045;1,708962955;6,735495934;5,940268306;3,330520483;4,160022955;4,133216552;0,424779227;-14,02348962
Guam;GUM;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;0,371012547;6,056268464;3,292354462;-3,929567651;0,456380842;1,77225504;0,148561195;2,048926652;0,065035676;2,264027064;1,914050543;2,088307504;1,180921237;0,591903023;1,348607122;-0,333833095;3,075478686;-10,71199466
Guatemala;GTM;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;0,255295714;0,88796872;2,089387482;1,19079546;1,299650963;2,208283182;0,326032378;1,728226613;2,341238621;1,266832521;1,176419989;0,008564248;1,48647617;0,276550484;0,870516167;1,064722556;3,146006198;4,121076026;1,194812594;-1,505249539;0,865525448;2,107588602;0,944366953;1,688694651;2,483284495;2,202045036;0,803225184;1,222021179;1,698363068;2,448136333;-3,220077137
Guinea;GIN;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;0,780380008;-1,413054264;0,026911659;1,893325813;0,899451721;1,725039475;1,547069936;3,04206464;1,712557662;1,511807928;0,512194742;2,309470745;3,538704716;-0,996648465;0,172593566;0,957366357;-0,903894697;4,373078215;1,644173882;-3,507583027;2,267130393;3,028260488;3,34759059;1,435321962;1,156309675;1,230534126;8,012162454;7,515899921;3,687008739;2,946402444;2,066949976
Guinea-Bissau;GNB;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;4,369567981;2,88417399;-1,832953711;-1,21630082;0,054379427;1,797525072;9,298192364;4,488867862;-23,87785234;14,62072056;-0,908641385;2,581705484;1,400140437;-2,516331369;-1,133850312;4,089957831;0,22059108;0,037650317;1,9208276;-0,124226604;2,91052834;5,2802733;-4,292389185;0,543365079;-1,653583366;3,440719781;2,817656989;2,144543054;1,32710524;2,890457559;0,563014905
Guyana;GUY;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-2,424925137;6,346175967;7,463312599;7,736351006;8,122171635;4,676073462;7,652031669;5,941209052;-1,851774395;2,839344334;-1,408812522;2,327017176;1,241884081;-0,560476506;1,654336019;-1,757156772;5,399440248;7,489359083;2,059300099;3,957571743;4,53289276;5,633727478;5,257286626;3,137481334;1,11916441;0,083371193;3,159363224;3,068871824;1,396045628;3,251561782;43,5123463
Haiti;HTI;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-1,021291988;-0,173086384;-7,18236675;-7,26639618;-13,63085775;7,822924051;2,181455002;0,785892869;0,293961772;0,830848511;-0,974737114;-2,143183913;-0,729374656;1,682003464;-2,98301063;1,35443141;0,054058344;2,955697227;0,961802641;4,154892821;-6,745903855;3,915144942;-1,043242222;2,767509668;1,392311879;-0,045439505;0,398402974;1,123944279;0,32667856;-2,986837119;-4,498164422
Honduras;HND;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;17,79812166;22,52157681;5,981443352;10,4560243;25,41170887;21,19041673;19,53527927;19,05019403;8,659404404;8,681512784;6,657519329;-0,016196053;1,049911662;1,898504218;3,615702692;3,507079755;4,083213351;3,776278786;1,918834963;-4,543991317;1,549121631;1,711641948;2,04382617;0,777167217;1,081275113;1,88202222;1,960510683;2,921072783;1,961968725;0,719361516;-10,54841749
Hong Kong SAR, China;HKG;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;3,49742371;4,829082862;5,34669247;4,392412663;3,674775228;0,366607609;-0,267987767;4,228452169;-6,665074533;1,532352238;6,718451239;-0,177510266;1,207497455;3,259967927;7,85562605;6,920064815;6,347440835;5,553523979;1,518770533;-2,668984372;5,986409451;4,112147569;0,583751958;2,687905689;2,0431818;1,519955477;1,544544405;3,00148096;2,027222925;-2,39668496;-6,20876018
Hungary;HUN;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-2,494499228;-11,8870466;-3,026235553;-0,462665222;3,088168306;1,630917597;0,273327489;3,185546317;4,090022567;3,378474268;4,680946506;4,300996768;5,028710608;4,236919635;5,19581259;4,507920786;4,095899965;0,487904818;1,170428844;-6,595586428;1,296636608;2,205910345;-0,828646516;2,524393053;4,755551698;4,033108739;2,837490398;4,477435682;5,821463618;5,208764134;-4,09730738
Iceland;ISL;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;0,385665647;-1,373406629;-4,580531436;0,288501985;2,71462049;-0,425046358;3,934977349;3,291236309;5,870665602;2,649178617;3,478616405;2,469720636;-0,351156727;1,575520481;6,681882949;5,348519647;3,219941468;6,024593609;-0,174091482;-8,63377662;-2,081011451;1,070785382;0,63241877;2,621667833;0,786303485;2,692996641;4,753879732;1,085985447;1,895006336;-1,06147502;-8,148865692
India;IND;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;3,223516343;-1,110281053;3,25939544;2,574089517;4,500575215;5,430702803;5,422261411;2,02374489;4,148494857;6,795041925;1,907630058;2,881346583;1,940705485;6,005799643;6,099965225;6,177028925;6,383677209;6,051600137;1,614134517;6,313409858;6,930797804;3,760741531;4,017267358;4,977699973;6,063980742;6,715667346;6,973946909;5,561185035;5,292119719;2,7967576;-6,690471028
Indonesia;IDN;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;5,313848999;5,036145805;4,667568634;4,699612179;5,742097171;6,435418904;6,058596364;3,010907697;-14,48915056;-0,712606708;3,427863627;2,214813439;3,092309299;3,402445952;3,704367451;4,344355842;4,112018902;4,949583923;4,647217583;3,311600213;4,893262469;4,822942765;4,675403742;4,256039232;3,779685952;3,705834289;3,910542755;4,001098652;4,159300139;4,041304182;-2,89423404
Iran, Islamic Rep.;IRN;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;10,33539541;9,696879074;1,275322964;-1,821715931;-1,885324404;1,273467963;5,207665423;0,142695059;0,687371259;0,560168989;4,294516564;0,823553038;7,190009759;7,441801273;2,128378851;0,931246314;2,76183107;6,401710068;-0,959303456;-0,239219322;4,481946244;1,384959503;-4,94408604;-2,80061993;3,584121378;-2,757982281;7,266364932;1,555214435;-4,967617643;-3,408632631;3,641982718
Iraq;IRQ;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;55,87294231;-64,42358205;28,72626166;24,1804989;-0,985588929;-1,244053125;7,53308315;17,54626971;30,8254376;13,83870115;13,03016114;-1,358475511;-11,05826962;-38,53821829;49,07385258;-1,293947596;4,866525151;2,69566337;6,06351403;-0,359808708;3,019246513;3,814419425;8,880553944;2,664647321;-1,284254526;-0,153622232;11,09841556;-3,985466873;0,267762551;3,140439433;-13,96753227
Ireland;IRL;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;8,375006525;1,345299733;2,640607355;2,180589885;5,339772129;9,073769553;6,533313181;9,913986231;7,637504835;9,290879508;7,95480657;3,642469807;4,129755277;1,349387132;4,853457514;3,46094094;2,195189528;2,309231132;-6,411646131;-6,054811565;1,130423861;1,166742917;-0,826164037;1,656248593;8,589097174;23,45202707;-0,068729409;8,632595196;6,136942679;3,318400852;5,808019468
Isle of Man;IMN;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;2,484693886;0,306693885;0,019140247;1,99256059;3,421314147;3,796823967;6,901752244;7,316021228;12,03709582;12,28767856;4,090552533;4,274001343;5,10192251;4,948813898;4,207978504;4,935770759;6,656451262;6,369983098;3,772085253;0,979767327;2,248548034;1,384725986;7,363691677;4,381976646;5,467210883;-0,02956162;7,115039082;2,661870315;1,974344667;0,073371345;-8,952853097
Israel;ISR;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;4,045079391;1,43538016;4,099279431;1,38569527;4,681958517;3,796066773;3,10605874;1,055770055;1,758067608;0,700091057;5,750564115;-2,05810142;-2,125311065;-0,366188461;2,814369148;2,563664943;3,751199391;4,451610758;1,404467421;-1,153370111;3,623991033;3,586635609;0,573190077;2,161424719;1,802803078;0,231915658;2,431947714;2,343414522;2,01931484;1,749458447;-3,734490844
Italy;ITA;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;1,900439802;1,468175645;0,765807563;-0,91340169;2,130215508;2,885202311;1,317106197;1,871809698;1,775084289;1,660889921;3,835047147;1,943999833;0,071737431;-0,472767257;0,721242548;0,176020374;1,393014898;0,846872548;-1,783601971;-5,85255776;1,08110878;0,347491108;-3,389841897;-2,013970316;-0,016463491;1,038265118;1,428844532;1,794997299;0,58122767;1,134644119;-8,423239939
Jamaica;JAM;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;3,414130687;3,921585531;0,953437709;8,290961;0,346954542;1,329343971;-1,075692212;-2,047825755;-3,166429379;0,265019143;0,181209199;0,704785923;1,372731491;3,039978037;0,732138408;0,33654893;2,369499062;0,952340642;-1,242422798;-4,742320257;-1,872067427;1,290876504;-1,041519033;0,111200803;0,327176685;0,605132259;2,490509595;2,080547171;2,358331864;1,694974471;-8,546328715
Japan;JPN;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;4,493661204;3,117494633;0,526745036;-0,781376228;0,801559685;2,390519558;2,900141234;0,740905953;-1,538244076;-0,51574059;2,592891086;0,14451169;-0,190392014;1,318091963;2,151723329;1,7943398;1,308127183;1,367422326;-1,272109949;-5,68145234;4,079223049;0,209251803;1,536786659;2,152371066;0,429381123;1,668465117;0,805362825;1,758611802;0,771168472;-0,262170829;-3,886419116
Jordan;JOR;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-7,772774786;-6,001852915;8,461654341;-0,807674227;0,060832147;1,939292871;-1,24666808;0,569931792;0,658442074;1,191806385;2,107346778;3,126823614;3,576764715;1,880237385;5,978885737;5,500570374;1,403201796;1,840524365;4,725600862;2,790121729;0,137449408;0,218599819;0,988823292;-2,585922386;-6,0221725;-5,589801748;-2,711262161;0,192083988;-0,302781678;-0,24704929;-2,862539829
Kazakhstan;KAZ;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;-11,64152154;-5,595175571;-8,894408849;-11,41689455;-6,481288001;2,425444843;4,063069629;0,579278352;3,975195415;9,4796264;12,95750009;9,231057778;8,670445249;8,889308178;8,889635659;9,76786674;7,871783714;2,235269249;0,022847985;5,91730119;5,957645735;3,346010334;4,488196791;2,680637883;-0,299093533;-0,438395201;2,490769457;2,556066908;2,994055381;-3,864060945
Kenya;KEN;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;0,668332503;-1,795559755;-3,793704371;-2,582334536;-0,304212273;1,483737424;1,319006267;-2,23366308;0,478811112;-0,60325755;-2,386106933;0,575576747;-2,56736281;-0,194798007;1,891135133;2,702441032;3,277154575;3,669786662;-2,758864564;0,232598395;4,968112999;2,26952219;1,876707539;1,263311291;2,592183533;2,655893528;1,937947956;1,604751834;3,524047815;3,070047694;-2,210321712
Kiribati;KIR;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-8,521382014;-7,516757747;21,92520397;-1,624462537;0,540484031;1,217894726;-1,73230175;-0,655302414;2,60111876;-5,534299317;4,951434417;-4,990432488;-0,673840917;-3,572698459;-2,584685679;-0,72236278;3,680792001;0,984244993;-4,989786665;-1,583152581;-0,85715861;1,450380047;4,261137294;6,260289474;-0,042897246;9,847070926;5,584903339;2,199039089;1,946114984;1,733474011;-3,16991325
Korea, Dem. People's Rep.;PRK;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Korea, Rep.;KOR;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;8,946332155;9,782962183;5,252149734;5,913344347;8,276900747;8,637266716;6,966405326;5,29022802;-5,622671542;10,82670643;8,292540414;3,925509006;7,12308072;2,541850396;4,767586055;4,137233867;4,693707774;5,308562368;2,225236809;0,302292304;6,449977507;2,893758162;2,009973019;2,822262886;2,568369352;2,37903406;2,762900759;3,142985459;2,729795728;1,958496367;-0,837051834
Kosovo;XKX;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,396367017;5,288314827;6,12959203;0,857974395;4,703870841;3,652730273;7,36815112;6,207616502;4,038388799;3,057529313;5,236696763;-5,406901843
Kuwait;KWT;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;-2,906442674;-26,45310886;51,10350916;31,01041044;8,943698404;3,788701298;-2,228452379;-0,819070756;0,479689868;-4,669543695;1,765964341;-2,452141526;0,421240898;14,55079769;7,816137758;6,679356705;1,697635238;-0,058584644;-3,067958578;-11,86481647;-7,275882603;2,999364881;0,098328672;-3,773716346;-3,831572449;-3,832701022;-1,431520536;-8,168791292;-1,265701108;-0,471027491;-3,907749155
Kyrgyz Republic;KGZ;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;3,687161541;-9,437030564;-14,82562858;-15,48510158;-20,05492795;-6,365030811;5,511610458;8,324176625;0,567335559;2,126635753;4,196106043;4,326756774;-0,931486114;5,91391848;5,739378358;-1,295588258;2,001744444;7,51249331;7,375549303;1,532572503;-1,880933717;4,437053453;-1,952881163;8,51417445;1,757186229;1,568076077;2,049851499;2,558378342;1,545868202;2,281200888;-9,031577141
Lao PDR;LAO;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;3,710756484;1,400253404;2,676923881;3,077391718;5,366668892;4,42161503;4,464343809;4,6663448;2,060806471;5,44751578;4,037265325;4,022496614;4,230976003;4,446458589;4,818315673;5,503616235;6,912946279;5,943924494;6,198788417;5,905638513;6,941165933;6,485365579;6,495135271;6,51642199;6,138425346;5,717029013;5,362889123;5,227110672;4,60986172;3,860912781;-0,986715601
Latvia;LVA;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;..;-12,18071717;-31,17751898;-3,090712934;3,914791352;0,477696353;3,458756261;10,2650978;7,559434383;3,658721772;6,866198613;7,844419566;8,923681512;9,48207219;9,918172996;12,82794095;13,86469226;11,3194013;-2,368036506;-14,6423128;-1,635143791;4,929579991;8,644499586;3,195451704;3,060973817;4,636452127;3,4931864;4,319358697;5,125604221;1,377746126;-2,789963807
Lebanon;LBN;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;24,07336257;46,44381807;14,00046694;8,64130049;6,183370515;4,54238397;9,243624524;-0,755972338;1,858922643;-2,255368346;-0,391806733;2,127580247;1,9961503;1,812783456;4,968339613;1,106879786;-0,161110391;7,212424195;7,270203824;8,754241974;6,925624081;-0,215990102;-0,172272058;-5,350045156;-7,261451454;-1,485299436;3,954204587;3,571858111;1,00112837;-3,870371669;-20,12909838
Lesotho;LSO;GDP per capita growth (annual %);NY.GDP.PCAP.KD.ZG;4,037888677;5,069066331;5,192385475;1,95754937;4,555195178;2,034892469;4,473779521;2,884043841;1,033588172;0,21596148;3,84034989;3,719963504;1,035599997;5,066495129;2,4110358;4,42249766;4,659487877;3,750256883;4,811198389;-1,968700886;4,459259514;3,693985953;5,270666596;0,696148189;0,557309193;1,922510595;2,353639813;-4,336559993;-2,675939075;-2,569259861;-9,237270053
